title = Problem-4 Plot
variables = x,y,temp
zone i=100, j=100, f=point
0.745	0.095	579.338
0.755	0.095	579.574
0.765	0.095	579.799
0.775	0.095	580.012
0.785	0.095	580.214
0.795	0.095	580.405
0.805	0.095	580.586
0.815	0.095	580.756
0.825	0.095	580.916
0.835	0.095	581.066
0.845	0.095	581.207
0.855	0.095	581.337
0.865	0.095	581.459
0.875	0.095	581.571
0.885	0.095	581.674
0.895	0.095	581.768
0.905	0.095	581.853
0.915	0.095	581.929
0.925	0.095	581.996
0.935	0.095	582.055
0.945	0.095	582.106
0.955	0.095	582.148
0.965	0.095	582.181
0.975	0.095	582.206
0.985	0.095	582.223
0.995	0.095	582.231

0.005	0.105	309.193
0.015	0.105	327.409
0.025	0.105	345.137
0.035	0.105	362.112
0.045	0.105	378.139
0.055	0.105	393.099
0.065	0.105	406.938
0.075	0.105	419.657
0.085	0.105	431.293
0.095	0.105	441.909
0.105	0.105	451.581
0.115	0.105	460.388
0.125	0.105	468.412
0.135	0.105	475.731
0.145	0.105	482.416
0.155	0.105	488.534
0.165	0.105	494.145
0.175	0.105	499.3
0.185	0.105	504.049
0.195	0.105	508.433
0.205	0.105	512.489
0.215	0.105	516.249
0.225	0.105	519.743
0.235	0.105	522.997
0.245	0.105	526.032
0.255	0.105	528.869
0.265	0.105	531.525
0.275	0.105	534.017
0.285	0.105	536.358
0.295	0.105	538.561
0.305	0.105	540.637
0.315	0.105	542.596
0.325	0.105	544.447
0.335	0.105	546.198
0.345	0.105	547.857
0.355	0.105	549.431
0.365	0.105	550.924
0.375	0.105	552.343
0.385	0.105	553.692
0.395	0.105	554.976
0.405	0.105	556.2
0.415	0.105	557.366
0.425	0.105	558.479
0.435	0.105	559.541
0.445	0.105	560.555
0.455	0.105	561.524
0.465	0.105	562.451
0.475	0.105	563.338
0.485	0.105	564.186
0.495	0.105	564.998
0.505	0.105	565.776
0.515	0.105	566.521
0.525	0.105	567.235
0.535	0.105	567.919
0.545	0.105	568.574
0.555	0.105	569.203
0.565	0.105	569.806
0.575	0.105	570.384
0.585	0.105	570.938
0.595	0.105	571.469
0.605	0.105	571.978
0.615	0.105	572.467
0.625	0.105	572.935
0.635	0.105	573.383
0.645	0.105	573.813
0.655	0.105	574.225
0.665	0.105	574.619
0.675	0.105	574.997
0.685	0.105	575.358
0.695	0.105	575.703
0.705	0.105	576.033
0.715	0.105	576.348
0.725	0.105	576.648
0.735	0.105	576.935
0.745	0.105	577.208
0.755	0.105	577.468
0.765	0.105	577.715
0.775	0.105	577.95
0.785	0.105	578.172
0.795	0.105	578.383
0.805	0.105	578.581
0.815	0.105	578.769
0.825	0.105	578.945
0.835	0.105	579.11
0.845	0.105	579.264
0.855	0.105	579.408
0.865	0.105	579.542
0.875	0.105	579.665
0.885	0.105	579.779
0.895	0.105	579.882
0.905	0.105	579.975
0.915	0.105	580.059
0.925	0.105	580.134
0.935	0.105	580.199
0.945	0.105	580.254
0.955	0.105	580.3
0.965	0.105	580.337
0.975	0.105	580.365
0.985	0.105	580.383
0.995	0.105	580.393

0.005	0.115	308.404
0.015	0.115	325.085
0.025	0.115	341.393
0.035	0.115	357.118
0.045	0.115	372.097
0.055	0.115	386.219
0.065	0.115	399.422
0.075	0.115	411.686
0.085	0.115	423.024
0.095	0.115	433.47
0.105	0.115	443.074
0.115	0.115	451.896
0.125	0.115	459.996
0.135	0.115	467.437
0.145	0.115	474.277
0.155	0.115	480.573
0.165	0.115	486.377
0.175	0.115	491.736
0.185	0.115	496.692
0.195	0.115	501.285
0.205	0.115	505.548
0.215	0.115	509.513
0.225	0.115	513.208
0.235	0.115	516.657
0.245	0.115	519.881
0.255	0.115	522.901
0.265	0.115	525.734
0.275	0.115	528.396
0.285	0.115	530.901
0.295	0.115	533.262
0.305	0.115	535.489
0.315	0.115	537.594
0.325	0.115	539.585
0.335	0.115	541.47
0.345	0.115	543.257
0.355	0.115	544.954
0.365	0.115	546.565
0.375	0.115	548.098
0.385	0.115	549.556
0.395	0.115	550.944
0.405	0.115	552.268
0.415	0.115	553.531
0.425	0.115	554.736
0.435	0.115	555.886
0.445	0.115	556.986
0.455	0.115	558.037
0.465	0.115	559.042
0.475	0.115	560.004
0.485	0.115	560.925
0.495	0.115	561.807
